material,damping_kg_s,coarse_dt_s,fine_dt_s,time_s,position_rms_m,velocity_rms_m_s,position_max_m,velocity_max_m_s,com_position_difference_m,com_velocity_difference_m_s,internal_kinetic_difference_j,body_elastic_difference_j
glass,10000,1.5625E-06,7.8125E-07,0.0037,1.701447482976499e-07,0.02812945049412639,4.6867877501188815e-07,0.07427621344891433,8.104290141319067e-09,4.798014913154347e-06,0.004347667991223991,0.004423806137999975
glass,10000,1.5625E-06,7.8125E-07,0.0038,1.7540068122495771e-07,0.02858903440268046,8.423871726837007e-07,0.08398376013951066,8.58409163228322e-09,4.798014948237395e-06,0.001151805442174303,0.001075667294999999
glass,10000,1.5625E-06,7.8125E-07,0.0039,1.8684363773226349e-07,0.027196805123992068,1.0540071369025128e-06,0.10509369464526896,9.063893121295808e-09,4.798014949125573e-06,0.020947293015647822,0.021023431166199993
glass,10000,1.5625E-06,7.8125E-07,0.004,1.8727003856734027e-07,0.02863344329452298,5.04117811979171e-07,0.09625135700654841,9.543694610525238e-09,4.798014903495407e-06,0.00831944175880045,0.008243303608000019
glass,10000,1.5625E-06,7.8125E-07,0.0041,2.0290810789455575e-07,0.027252805202714947,6.591147226419443e-07,0.07928421453027668,1.002349610723566e-08,4.798014872409162e-06,0.002254001538896766,0.0021778633869999897
glass,10000,1.5625E-06,7.8125E-07,0.0042,1.8707231352820315e-07,0.030229196091390284,7.96016267456956e-07,0.1483550243854428,1.0503297602428202e-08,4.7980149019410945e-06,0.003541212672588223,0.003617350822999993
glass,10000,1.5625E-06,7.8125E-07,0.0043,1.9029826698466753e-07,0.0303414395129189,6.839320290802364e-07,0.13428917463459478,1.0983099096861802e-08,4.798014918039328e-06,0.009630544235204222,0.009706682383999993
glass,10000,1.5625E-06,7.8125E-07,0.0044,2.1041929100569394e-07,0.029615852007789198,7.111010004584584e-07,0.15049987978647672,1.146290059031962e-08,4.798014997420275e-06,0.010595006182986783,0.010518868033199999
glass,10000,1.5625E-06,7.8125E-07,0.0045,2.056569559590412e-07,0.029326339304371517,6.155890770196196e-07,0.12583731217107696,1.19427020846448e-08,4.798014936580053e-06,0.00801444649022759,0.007938308341000011
glass,10000,1.5625E-06,7.8125E-07,0.0046,2.1194911569394048e-07,0.029871814754828085,9.651713705760567e-07,0.19340374970448604,1.242250357896998e-08,4.7980149522341975e-06,0.011422583567373606,0.011498721713999988
glass,10000,1.5625E-06,7.8125E-07,0.0047,2.043768451844916e-07,0.03103935317826132,8.110582148668222e-07,0.11580112119152088,1.2902305074379361e-08,4.798014896278957e-06,0.0066250756222568374,0.006701213768000008
glass,10000,1.5625E-06,7.8125E-07,0.0048,2.093723925914441e-07,0.031955326646344706,6.427504970980387e-07,0.1422426057247409,1.3382106570872945e-08,4.798014908713455e-06,0.00742071577169745,0.007496853919000013
glass,10000,1.5625E-06,7.8125E-07,0.0049,1.932917416061499e-07,0.033923142437763724,4.6137585738709186e-07,0.10432732650280019,1.3861908067149689e-08,4.798014965001762e-06,0.004462429200637358,0.004538567347999983
glass,10000,1.5625E-06,7.8125E-07,0.005,2.29611933761203e-07,0.02980174449844744,6.2587618894609e-07,0.1171276424156249,1.4341709558655943e-08,4.798014961227004e-06,0.0199155986608385,0.019991736804999993
iron,0,1.25E-05,6.25E-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iron,0,1.25E-05,6.25E-06,0.0001,2.0396058299465963e-16,0.0,3.3306690738754696e-16,0.0,7.790935090122566e-17,0.0,0.0,1.725037694115e-19
iron,0,1.25E-05,6.25E-06,0.0002,1.6126602677082801e-16,2.4918952702737508e-11,3.480531475248531e-16,1.5516724307225077e-10,9.827216510370169e-17,2.3714374201337736e-16,1.1979855996443163e-19,1.239732930413e-19
iron,0,1.25E-05,6.25E-06,0.0003,1.6224888288080656e-16,2.6018980192105944e-11,5.978733960281817e-16,2.0183485151791606e-10,9.716049092535678e-17,2.3714374201337736e-16,1.264651208578822e-19,1.22886724132e-19
iron,0,1.25E-05,6.25E-06,0.0004,1.666935547721058e-16,2.6574829363929672e-11,5.311767472816653e-16,2.0705724710636535e-10,9.734634975349712e-17,1.2412670766236366e-16,1.3558791086876077e-19,1.2026915165809997e-19
iron,0,1.25E-05,6.25E-06,0.0005,1.9910797982526755e-16,2.622236484814556e-11,6.695942734621828e-16,2.2051597731751612e-10,9.667127723392647e-17,1.7554167342883506e-16,1.0814424188826158e-19,1.575635823679e-19
iron,0,1.25E-05,6.25E-06,0.0006,1.7717859201791067e-16,2.982624095241183e-11,6.521083742145178e-16,2.0724936886153937e-10,9.646124854431271e-17,1.2412670766236366e-16,1.3868474296029641e-19,1.323701245921e-19
iron,0,1.25E-05,6.25E-06,0.0007,2.0087537277001885e-16,2.8573900299501033e-11,7.500427566182555e-16,3.052658194280289e-10,9.763269534443593e-17,3.2487068343022356e-16,1.1783199877573986e-19,1.6032946340470002e-19
iron,0,1.25E-05,6.25E-06,0.0008,1.937272654932683e-16,2.922407717478212e-11,5.332123479817077e-16,2.763119490929845e-10,9.733560867474283e-17,1.3877787807814457e-16,1.3796848406637185e-19,1.4774826128399998e-19
iron,0,1.25E-05,6.25E-06,0.0009,1.9325051300022976e-16,3.148870400019271e-11,6.573411304338424e-16,2.804831820945758e-10,9.709365289329042e-17,1.7772239894833365e-16,1.6590175585218315e-19,1.291108073034e-19
iron,0,1.25E-05,6.25E-06,0.001,1.993486146943946e-16,3.07050201598924e-11,5.913957033160809e-16,3.3151695426082354e-10,9.785879619054317e-17,1.1443916996305594e-16,1.4521510033228597e-19,1.586603444218e-19
iron,0,1.25E-05,6.25E-06,0.0011,1.3573460402520636e-08,0.00118897534058617,2.8578028624104412e-08,0.004193595980507836,4.519775725561615e-09,1.083000171875348e-06,0.0007172540468831628,0.0008736030029999897
iron,0,1.25E-05,6.25E-06,0.0012,2.3476587351920286e-08,0.0018052968289548345,5.6226365244271825e-08,0.007132648512016045,8.369795907346364e-09,9.800138109472556e-06,0.0015424337080360041,0.001271297060000176
iron,0,1.25E-05,6.25E-06,0.0013,3.781428892023124e-08,0.0019341641962371144,1.0135888503515211e-07,0.00779156458314867,1.1102492171281841e-08,1.928539492113135e-05,0.0006409362254958537,0.013330353140000195
iron,0,1.25E-05,6.25E-06,0.0014,2.930736208829689e-08,0.0030917287421886766,5.9455313304788755e-08,0.011330955291039,1.1896877908377027e-08,2.3564457993341392e-05,0.0036205872331143557,0.006175920580000049
iron,0,1.25E-05,6.25E-06,0.0015,3.993532817181019e-08,0.003593125020638024,8.054095707043118e-08,0.010927971664247915,1.0659420903672695e-08,4.475961141403584e-05,0.0012161161199339895,0.017850133430000525
iron,0,1.25E-05,6.25E-06,0.0016,5.5442678796138826e-08,0.0032993209731380572,2.1128282384763608e-07,0.010359473734153149,7.454496026536306e-09,5.629571033688441e-05,0.001981464058825779,0.0957530178399999
iron,0,1.25E-05,6.25E-06,0.0017,4.7914553013980956e-08,0.003837076577814194,1.9397007483545892e-07,0.009521949705580282,1.4313859132263786e-09,6.199993739693099e-05,0.00229071852409269,0.07739874622000009
iron,0,1.25E-05,6.25E-06,0.0018,7.16207878074601e-08,0.003688743043165306,2.552710551273485e-07,0.01524474144683902,6.595541077918446e-09,8.886117013587325e-05,0.0015215219184771043,0.1907883291100001
iron,0,1.25E-05,6.25E-06,0.0019,8.135004721344245e-08,0.0035452375077015988,1.6497526793361813e-07,0.01336725343598022,1.562611675015417e-08,9.560489816179407e-05,0.004515441512820445,0.008335545219999574
iron,0,1.25E-05,6.25E-06,0.002,7.254798945807937e-08,0.004329055675750222,2.180957196784572e-07,0.012999957942542857,2.6398148200365568e-08,7.364575559387632e-05,0.003659800925184399,0.08017256188999955
iron,0,1.25E-05,6.25E-06,0.0021,9.561507206684416e-08,0.004189301159996412,2.45881083002259e-07,0.008243039560888343,3.7674746060280956e-08,8.30754156374569e-05,0.0008474568049649622,0.14134433285000014
iron,0,1.25E-05,6.25E-06,0.0022,9.760627994806366e-08,0.0048025636964967155,2.880531343174564e-07,0.011359532767898273,4.774442559341528e-08,7.436989281928152e-05,0.009420352133159154,0.0005895751700000229
iron,0,1.25E-05,6.25E-06,0.0023,8.029548654006021e-08,0.00587358853295495,1.7745925864898204e-07,0.013860861814736045,5.722292856723786e-08,3.589875705367618e-05,0.0042071748733966356,0.0022278750599999952
iron,0,1.25E-05,6.25E-06,0.0024,1.2003868540772289e-07,0.004891095012721169,2.823224760917231e-07,0.018433395126285834,6.483266176411477e-08,2.9533321781016753e-05,0.0069011808472421495,0.015223669960199998
iron,0,1.25E-05,6.25E-06,0.0025,1.1659918003502516e-07,0.004875294164246194,2.0968575934606202e-07,0.013082624911507494,6.544592740073858e-08,2.5190825816423512e-05,0.004066710322603499,0.00890724946866
iron,0,1.25E-05,6.25E-06,0.0026,1.0017879442043853e-07,0.0055866566798801745,1.566834416377727e-07,0.015209161186061557,6.292684482701611e-08,2.5190825743148793e-05,0.013571251878749819,0.0005972920879299998
iron,0,1.25E-05,6.25E-06,0.0027,1.4697216267164515e-07,0.003407687822451329,3.080190928983484e-07,0.011770797245802322,6.04077622503663e-08,2.5190825718834908e-05,0.0016774293575970642,0.011296530433890001
iron,0,1.25E-05,6.25E-06,0.0028,1.0152232578484396e-07,0.006145712996431052,1.8393254858084518e-07,0.016244987494939855,5.7888679677944865e-08,2.5190825618803814e-05,0.0039035245910669565,0.00907043519999
iron,0,1.25E-05,6.25E-06,0.0029,1.1549040610212633e-07,0.005789231288191082,2.4428177830548847e-07,0.015545569916757151,5.53695971171244e-08,2.519082567986608e-05,0.012217718635197,0.0007562411554500005
iron,0,1.25E-05,6.25E-06,0.003,1.5505026791260226e-07,0.0039820658525674445,3.4534335977179133e-07,0.008518163973616155,5.285051455435237e-08,2.5190825593268684e-05,0.001659927623123,0.01463388741444
iron,0,1.25E-05,6.25E-06,0.0031,7.537515484722582e-08,0.007487139346755071,1.2879781185960531e-07,0.013092105046968125,5.033143199635083e-08,2.519082566920794e-05,0.007720730005354191,0.00525322978602
iron,0,1.25E-05,6.25E-06,0.0032,1.4076856627121417e-07,0.005655183522440808,2.7188937271049873e-07,0.0195944896427349,4.7812349428239106e-08,2.5190825582277476e-05,0.010873377724507916,0.00210058206729
iron,0,1.25E-05,6.25E-06,0.0033,1.541562554075083e-07,0.005319816636894333,3.0778548490428825e-07,0.01693013205875471,4.529326686329867e-08,2.5190825554188834e-05,0.0024267798920738905,0.015400739683969999
iron,0,1.25E-05,6.25E-06,0.0034,6.632695883107714e-08,0.008015522854273932,1.3673455221053777e-07,0.02055414356897419,4.277418431397075e-08,2.5190825582277476e-05,0.012406028821094508,0.0005679309706900001
iron,0,1.25E-05,6.25E-06,0.0035,1.7323402716454025e-07,0.004163777319114759,3.786537780825494e-07,0.01031088386448324,4.025510176152575e-08,2.5190825574061826e-05,0.008989316472984503,0.00398464331893
iron,0,1.25E-05,6.25E-06,0.0036,1.4751911010659848e-07,0.006629159969944627,2.979341860442908e-07,0.023891266143748847,3.773601922406984e-08,2.5190825344578727e-05,0.0008669398595858718,0.013840899651329999
iron,0,1.25E-05,6.25E-06,0.0037,6.717882400352976e-08,0.008978301972500956,1.4511334852140948e-07,0.026199219784731054,3.5216936684228685e-08,2.5190825344467704e-05,0.015550039103611529,0.0025760793123899995
iron,0,1.25E-05,6.25E-06,0.0038,1.9594389974357515e-07,0.004176275926757068,4.623569883344114e-07,0.025457312326305548,3.2697854156096915e-08,2.5190825168497355e-05,0.0063703247913418585,0.006603635000750001
iron,0,1.25E-05,6.25E-06,0.0039,1.3482218005694317e-07,0.007771976699047879,3.0682157065031745e-07,0.0175610722351911,3.0178771632139324e-08,2.519082522811633e-05,0.0010464346339502583,0.01192752515856
iron,0,1.25E-05,6.25E-06,0.004,9.710622818529235e-08,0.0090996527888151,3.703872999694102e-07,0.017875925740966834,2.765968910270651e-08,2.5190825418852647e-05,0.01450344946631573,0.0015294896744999995
iron,0,1.25E-05,6.25E-06,0.0041,2.1736362985812838e-07,0.0037652466996606912,5.534049784816641e-07,0.013982327741139833,2.5140606566605855e-08,2.5190825304610698e-05,0.0007513154867779129,0.012222644305559999
iron,0,1.25E-05,6.25E-06,0.0042,1.2619951154814306e-07,0.00835929175915127,2.998468629506283e-07,0.0198640457067693,2.2621524034408327e-08,2.519082516194704e-05,0.0015367986565277833,0.011437161135630002
iron,0,1.25E-05,6.25E-06,0.0043,1.4476741448043842e-07,0.008045235494493036,4.465514870377607e-07,0.018131221800333552,2.010244149776557e-08,2.5190825341470102e-05,0.013273215703241432,0.0002992559118400002
iron,0,1.25E-05,6.25E-06,0.0044,2.3478793613483338e-07,0.002773213736532605,6.187927172884855e-07,0.01622548782836397,1.7583358966110144e-08,2.5190825312049192e-05,0.0009450206090448891,0.01391898040079
iron,0,1.25E-05,6.25E-06,0.0045,1.0148679877645683e-07,0.009888802595987631,3.405522735477895e-07,0.03351341090616211,1.5064276442803073e-08,2.5190825293841534e-05,0.005859297122862683,0.007114662669239999
iron,0,1.25E-05,6.25E-06,0.0046,1.7030165206256637e-07,0.00856505616068626,3.7710110270539055e-07,0.02425144962742017,1.2545193920146525e-08,2.519082522378646e-05,0.01393446079803895,0.0009605010058199998
iron,0,1.25E-05,6.25E-06,0.0047,2.31157218756574e-07,0.006266357692934455,4.941789756296444e-07,0.019971912137850656,1.0026111401393104e-08,2.5190825111653936e-05,0.0007357925580203507,0.01223816723459
iron,0,1.25E-05,6.25E-06,0.0048,5.540511344475695e-08,0.011773679237742836,1.4218866249362856e-07,0.022070646284072293,7.507028890012257e-09,2.5190825035492637e-05,0.010625913888045228,0.00234804590372
iron,0,1.25E-05,6.25E-06,0.0049,2.0251367997057e-07,0.008576519349503162,5.214588396640352e-07,0.027143165935879097,4.9879463764630075e-09,2.5190825192034083e-05,0.011645739694857642,0.00132822009736
iron,0,1.25E-05,6.25E-06,0.005,2.3201252098517606e-07,0.007360488842386061,4.5920059826842774e-07,0.017847671503288177,2.4688638670337255e-09,2.5190825073018175e-05,0.0005684898968754976,0.01240546989522
iron,0,6.25E-06,3.125E-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iron,0,6.25E-06,3.125E-06,0.0001,3.995827407166859e-16,0.0,6.661338147750939e-16,0.0,6.976021253003349e-17,0.0,0.0,4.96471167494e-19
iron,0,6.25E-06,3.125E-06,0.0002,5.354479882253396e-16,1.509128530248766e-10,1.5742574924190437e-15,1.5363344437713453e-09,8.290570400662196e-17,1.0007415106216802e-16,4.997607250980489e-18,3.180192494348e-18
iron,0,6.25E-06,3.125E-06,0.0003,4.737997586897792e-16,1.257516494423618e-10,2.317091907104312e-15,1.3848182656382058e-09,8.191146740434685e-17,2.0206364052201326e-16,4.285271720933646e-18,3.897660877039e-18
iron,0,6.25E-06,3.125E-06,0.0004,5.619005471229274e-16,1.2217545825712469e-10,2.8645448366287194e-15,1.1269450379202173e-09,8.094430615051831e-17,3.554447978966673e-16,3.457839990961339e-18,4.7398095201789995e-18
iron,0,6.25E-06,3.125E-06,0.0005,5.880401644569494e-16,1.1541521819842656e-10,2.9764862400447484e-15,9.713599312896996e-10,8.277935617994773e-17,2.5589376332604516e-16,3.2098111641780464e-18,4.972697445069e-18
iron,0,6.25E-06,3.125E-06,0.0006,5.079676253934585e-16,1.3568821673888392e-10,2.9745120884802203e-15,1.1130140182948009e-09,8.143253797629175e-17,4.308824046522781e-16,4.3685040037967165e-18,3.817690492371e-18
iron,0,6.25E-06,3.125E-06,0.0007,5.081973575059473e-16,1.3470189296695515e-10,2.5332950401970843e-15,1.3815283247686247e-09,8.06118897520929e-17,6.961062950497062e-16,4.57372688607065e-18,3.626262760345e-18
iron,0,6.25E-06,3.125E-06,0.0008,5.170124708310489e-16,1.4914555219383493e-10,3.1174369086162143e-15,1.4294754929543375e-09,7.90817958326567e-17,6.261943282059023e-16,4.88651514346276e-18,3.3210693738960004e-18
iron,0,6.25E-06,3.125E-06,0.0009,5.289005795258054e-16,1.3359527763811312e-10,3.669881210761452e-15,1.0532190995586137e-09,7.969635009321165e-17,5.33167196845001e-16,4.3381491034123015e-18,3.8783845228440005e-18
iron,0,6.25E-06,3.125E-06,0.001,5.068369927663486e-16,1.3867936003475265e-10,3.1216694784378655e-15,1.144097847116853e-09,8.038781529421511e-17,4.050792900924367e-16,4.534298058374486e-18,3.692625770902e-18
iron,0,6.25E-06,3.125E-06,0.0011,4.8043293537761245e-09,0.0008027936155215403,3.2431942564095247e-08,0.008188400863881751,1.130480539257922e-09,4.775234977438814e-07,9.665705096215116e-05,0.0023984717380000076
iron,0,6.25E-06,3.125E-06,0.0012,8.469082097514699e-09,0.0010200033485156025,3.706034256236758e-08,0.006882457979849141,2.0910819308744845e-09,2.6156493931894786e-06,0.00046559150160138153,0.00047732512999987264
iron,0,6.25E-06,3.125E-06,0.0013,1.225779758185131e-08,0.0010941628697687226,3.4051862302098e-08,0.0034008541047918033,2.7744043191307867e-09,4.542038057664399e-06,0.0002189116932174149,0.004667805600000019
iron,0,6.25E-06,3.125E-06,0.0014,1.1904098376059122e-08,0.001461975124809741,4.0443544083168526e-08,0.005116077327388283,2.9864878744925034e-09,5.870678150388109e-06,0.000499051561088142,0.004849724630000107
iron,0,6.25E-06,3.125E-06,0.0015,1.7784753911817674e-08,0.0014679000992503517,5.5576423546588316e-08,0.006443985006849309,2.6754517637797583e-09,1.1132726435658657e-05,0.0005349728435537857,0.01829488837999982
iron,0,6.25E-06,3.125E-06,0.0016,1.9809304615786587e-08,0.0015786480981140535,5.6470954357124015e-08,0.010734770650918296,1.8619827333622735e-09,1.613114740656174e-05,0.00010980177280193451,0.026195845260000183
iron,0,6.25E-06,3.125E-06,0.0017,1.813828020672012e-08,0.001921688727949239,4.9285147176206985e-08,0.00907099968707646,3.752549113458878e-10,1.3969743227454368e-05,0.0001998801319000543,0.0034871114500001354
iron,0,6.25E-06,3.125E-06,0.0018,2.5477419861910596e-08,0.0019524085135534375,9.626814950758344e-08,0.00603886888171217,1.664852812251554e-09,1.9008401688447307e-05,7.154626016814009e-05,0.05249663364999968
iron,0,6.25E-06,3.125E-06,0.0019,2.4556410029317177e-08,0.0021572483894374754,6.327649826538778e-08,0.006204595088002086,3.938049263204833e-09,2.107402509238243e-05,0.001304949972213548,0.04692145379999957
iron,0,6.25E-06,3.125E-06,0.002,2.822767520792673e-08,0.002154790349309988,9.464398403880026e-08,0.008967657282017538,6.543453158437337e-09,1.6509528759200975e-05,0.0008687929939431007,0.02630473224999985
iron,0,6.25E-06,3.125E-06,0.0021,3.5875719615840105e-08,0.0021873386258873186,1.1736544017204587e-07,0.0062112169222609944,9.439419216541666e-09,1.7577351807074315e-05,0.00016680700318640355,0.05717546142999996
iron,0,6.25E-06,3.125E-06,0.0022,3.223083307749867e-08,0.002487971462179289,8.10031542812448e-08,0.012973081193264346,1.1969052397418564e-08,1.604508432340168e-05,0.0013771374442285303,0.008421833939999956
iron,0,6.25E-06,3.125E-06,0.0023,3.856762843669856e-08,0.0025460404887472036,1.34030286230713e-07,0.008107246356708675,1.4309810605775755e-08,4.620266964128206e-06,0.0032974028406886607,0.014366119177000036
iron,0,6.25E-06,3.125E-06,0.0024,4.582127168579335e-08,0.0025276894031057325,1.2462913456801061e-07,0.009130723593899945,1.6263355728535905e-08,1.0914341085355161e-06,0.0011014144686891855,0.007265857127499997
