material,damping_kg_s,comparison,first_experiment,second_experiment,time_s,position_rms_m,velocity_rms_m_s,position_max_m,velocity_max_m_s,com_position_difference_m,com_velocity_difference_m_s,internal_kinetic_difference_j,body_elastic_difference_j
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0035,6.2638280921067e-08,0.009109442970187372,2.9893287192818535e-07,0.13922624289196744,1.5738991963562052e-08,7.418697203220859e-06,0.0007035072508836393,0.0009235894140000034
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0036,5.940887761893581e-08,0.010727168101590885,2.9569785737630115e-07,0.09757203624770269,1.6480861685357786e-08,7.418697202554725e-06,1.1110465256647384e-05,0.0002089716970000155
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0037,6.391686219839087e-08,0.01108442558125306,2.659298138918409e-07,0.1434989715231443,1.7222731404985112e-08,7.41869719411703e-06,0.0008760629361983518,0.001096145097000012
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0038,6.618494491707336e-08,0.011720764549780875,3.5366187715007035e-07,0.07398183105714623,1.796460112428718e-08,7.4186972651713035e-06,0.002163690967343812,0.002383773128000005
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0039,7.43717759483974e-08,0.011723129602445485,3.2570599641064957e-07,0.07754095234647405,1.870647084543239e-08,7.418697112404615e-06,0.0013658199744871202,0.0015859021340000057
oak,10000,fixed_comparison,adaptive-1000,fixed,0.004,7.912959736506051e-08,0.012341003017770637,2.73332304789875e-07,0.09706140834226706,1.9448340568312325e-08,7.418697182348666e-06,0.0013893538707847874,0.001609436031
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0041,8.416800196544357e-08,0.012512255712030773,2.759218302450517e-07,0.09725416632946399,2.019021029097542e-08,7.4186972710554855e-06,0.000727878775392321,0.000507796615999978
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0042,8.40189608722173e-08,0.014738099225852586,3.2353953353936316e-07,0.09067710646505438,2.093208001656586e-08,7.418697185124223e-06,0.0009696544252150718,0.0011897365830000062
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0043,8.726093968370021e-08,0.01511233294312443,3.784808403906048e-07,0.06265259353523524,2.1673949739987894e-08,7.4186972468526236e-06,0.0019885477063237844,0.0017684655510000202
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0044,9.902757415402133e-08,0.015614768534148877,3.304628737599291e-07,0.12019714550873546,2.2415819456687878e-08,7.41869719989019e-06,0.002129111033034148,0.0019090288770000075
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0045,1.0649805639821978e-07,0.015258045372126983,3.8851726183453117e-07,0.05901985737118037,2.3157689171653137e-08,7.418697176797551e-06,0.0013594236036028051,0.0015795057589999828
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0046,1.0129014661593966e-07,0.017868070661231156,3.399629899120127e-07,0.08489994184736406,2.3899558898761458e-08,7.41869723752675e-06,0.004623459779526162,0.004843541935000001
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0047,1.1099057566781666e-07,0.0166247770188357,5.511778144650499e-07,0.07043123080217535,2.464142861958141e-08,7.41869721676558e-06,0.002460724694719807,0.0022406425410000097
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0048,1.1211630318279148e-07,0.018597424928205333,2.934168489728255e-07,0.10777642548308129,2.538329833910032e-08,7.418697121508444e-06,0.0010089037617049823,0.0007888216080000066
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0049,1.1671333704154532e-07,0.018257662807250306,4.617970848993915e-07,0.06676507083359606,2.61251680547161e-08,7.418697119176976e-06,0.005023095380099263,0.0052431775370000155
oak,10000,fixed_comparison,adaptive-1000,fixed,0.005,1.1075267514842372e-07,0.01960066106657659,3.860091692398093e-07,0.12464273650801759,2.6867037768597157e-08,7.418697128946938e-06,0.001378114214503845,0.0015981963710000047
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0011,3.732697993673329e-09,0.0006226511527626796,1.5366103403580134e-08,0.00839813644358947,9.578359134493982e-11,4.0948907582549765e-06,7.337084059866328e-06,0.00013870600000043254
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0012,1.3054871491611474e-08,0.001813252549220738,7.177152156219731e-08,0.015702525355833958,6.942326054873729e-12,4.070757472302011e-06,0.0004978736687007435,0.000649402959999712
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0013,1.982556994447625e-08,0.0028543088783176303,1.1832032587033581e-07,0.03371955905326446,3.964344230493582e-10,1.291258395530459e-05,0.0005196895481416886,0.003993381429999943
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0014,2.3594162877228194e-08,0.004526273689714545,1.2142259419011562e-07,0.04776404293307023,1.0263926167319898e-09,8.18854347628406e-06,0.00035881462694131727,0.002617025211000046
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0015,2.8792850330899648e-08,0.005325551278392723,1.8764346095539645e-07,0.04325680106043145,2.357748777465087e-09,2.246507367198447e-05,6.424692554574118e-05,0.000740713044000002
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0016,3.680516265262674e-08,0.005947621268374529,2.0417864142474595e-07,0.0924811608281676,4.604256144641155e-09,2.2465073649891032e-05,0.0007275085363303568,0.0014039746560000066
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0017,4.044983549313445e-08,0.007781475320280005,1.683922721817943e-07,0.09798602675380752,6.850763510299341e-09,2.2465073658217705e-05,0.000516901869405284,0.0011933679889999937
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0018,4.9849108149438185e-08,0.00821357243672478,2.9834377369096997e-07,0.08786600105813798,9.097270870970196e-09,2.2465073646338318e-05,0.0008930864379504966,0.001569552558999987
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0019,5.5481665329055964e-08,0.009706568567732823,3.1987541975032204e-07,0.09866999700160015,1.1343778228822127e-08,2.246507360736949e-05,7.538891320182928e-05,0.000751855033999993
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.002,6.481017169964557e-08,0.010403486119576155,2.955040695890032e-07,0.08765445707435063,1.3590285591227706e-08,2.2465073649113876e-05,0.00028733430091162915,0.00038913182100003274
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0021,7.150467892049846e-08,0.01227948855271849,2.9708412953993735e-07,0.13990719167264903,1.5836792959596398e-08,2.2465073700739246e-05,0.0013866229136305086,0.0007101567910000051
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0022,8.033120419299723e-08,0.012648599467587413,3.4685666075451316e-07,0.10948647028947765,1.808330031853253e-08,2.2465073612476516e-05,0.0023655068213621067,0.0016890406989999995
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0023,8.614453117350072e-08,0.013860446612473007,3.4856347899879156e-07,0.09548785898088581,2.0329807684136506e-08,2.246507364256356e-05,0.0050635781756847575,0.004387112052000042
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0024,9.119258870763829e-08,0.015601332654874669,4.0090037570805997e-07,0.07060148497872529,2.2576315047246817e-08,2.246507358427685e-05,0.0010249506121478569,0.0003484844910000007
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0025,1.0334546601124603e-07,0.01615862939653047,5.376316470628861e-07,0.10251741552806307,2.4822822402849028e-08,2.2465073568955773e-05,0.00122373313830354,0.0019001992619999963
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0026,1.0803513211640986e-07,0.017860949578067904,4.7678601124145903e-07,0.08734390186650574,2.7069329764116195e-08,2.246507366421291e-05,0.0019038993823272121,0.0012274332590000159
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0027,1.1248872937674812e-07,0.018964771705667065,3.635143512870087e-07,0.07482627241216538,2.931583712792446e-08,2.2465073614919007e-05,0.000758259819889473,0.0014347259459999984
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0028,1.1893876859036127e-07,0.019666663622773396,5.903359806824771e-07,0.11621326543908708,3.156234448801256e-08,2.2465073589716944e-05,0.0041165118196631045,0.0034400456950000047
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0029,1.3162397184538358e-07,0.01913582507324107,4.845843524850513e-07,0.07497215417502327,3.380885184668442e-08,2.2465073596045215e-05,0.00406245491600038,0.003385988792
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.003,1.3330258730989595e-07,0.02165243964019153,4.618917674170664e-07,0.14157292735549412,3.605535920788382e-08,2.2465073636124266e-05,0.002404972029240518,0.0017285059050000107
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0031,1.3790733388933656e-07,0.0226939454383137,6.688497773549296e-07,0.09788725381372276,3.830186657655067e-08,2.2465073643340716e-05,0.0022553793311056447,0.002931845453000015
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0032,1.342990866653396e-07,0.024991873568812845,5.394909957101568e-07,0.17806487933643267,4.0548373942317275e-08,2.2465073652111478e-05,0.000890370507327487,0.0015668366300000125
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0033,1.5544349823837506e-07,0.02378521696938604,6.71504377455836e-07,0.12277607345437966,4.279488130732494e-08,2.2465073625577148e-05,0.0021610258442362196,0.001484559721999984
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0034,1.581930817844027e-07,0.025324957320483534,7.608867036990041e-07,0.11689997642291185,4.5041388663225306e-08,2.2465073552191406e-05,0.0011567618732957752,0.0018332279969999754
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0035,1.761290436481234e-07,0.02402287153066136,8.388712863054684e-07,0.1069745813542559,4.728789602351669e-08,2.246507356584715e-05,0.005186066589021154,0.0058625327110000125
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0036,1.7242800656364562e-07,0.027198877209167856,4.894179791462283e-07,0.1569530465758365,4.953440338158546e-08,2.246507356440386e-05,0.001134204119821125,0.0004577379980000018
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0037,1.8027794587300026e-07,0.027513244574423796,7.426776479912967e-07,0.12653458372856527,5.178091073846161e-08,2.24650735287657e-05,0.00308185376165937,0.003758319881999983
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0038,1.8505483936222857e-07,0.029930345905277586,4.545990099358299e-07,0.15811668516432162,5.4027418088073605e-08,2.2465073513111555e-05,0.0037344218851303457,0.004410888006000008
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0039,2.0110282797286806e-07,0.029018058205069835,6.040578050431086e-07,0.1204530653107424,5.627392543248143e-08,2.2465073356459087e-05,0.00539076427945534,0.006067230398000001
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.004,2.057487051927775e-07,0.03128987306188415,7.425547403574649e-07,0.16521458211396203,5.852043278187658e-08,2.2465073457156315e-05,0.0033699232883552255,0.004046389408000006
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0041,2.0880767455672853e-07,0.03170600927559787,7.861574352063805e-07,0.08395015634400327,6.076694012888649e-08,2.246507355874172e-05,5.273179769405001e-05,0.0006237343200000134
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0042,2.1884540803241902e-07,0.03352778057725468,6.900033760609547e-07,0.19727387088797158,6.301344747904059e-08,2.2465073422850423e-05,0.001113448556748886,0.001789914675000004
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0043,2.2287120514660315e-07,0.03387689492084772,1.0899111844986376e-06,0.13756344198445647,6.525995482637575e-08,2.2465073487687448e-05,0.004821661890531043,0.004145195774999999
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0044,2.489925020923282e-07,0.032930105720761216,7.656731376148862e-07,0.1948284343435597,6.75064621650373e-08,2.2465073441835237e-05,0.0016800712067050472,0.0010036050910000038
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0045,2.4588139231166503e-07,0.0356963696923737,1.0241588241644006e-06,0.11649288490028753,6.975296950456622e-08,2.246507341407966e-05,0.005522546483215152,0.006199012597999987
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0046,2.3500156151880747e-07,0.03947160417172149,7.928097364995335e-07,0.10659634935233964,7.199947685190139e-08,2.2465073425181892e-05,0.00639708742931816,0.007073553543999994
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0047,2.548280157456546e-07,0.03778249295071245,9.82238309993333e-07,0.1949168584267581,7.424598419988708e-08,2.246507341396864e-05,0.0049419114252902685,0.004265445312000016
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0048,2.7006581245242093e-07,0.03687133389384892,7.913801648995467e-07,0.1517772100453883,7.649249154201808e-08,2.246507332137604e-05,0.0010768398259977663,0.0017533059399999773
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.0049,2.6849674411687175e-07,0.03900933617870881,1.0201747254259819e-06,0.1566680228818061,7.873899887525862e-08,2.246507325776026e-05,0.01391461907670688,0.014591085189000014
oak,10000,quality_refinement,adaptive-1000,adaptive-100,0.005,2.554610063572371e-07,0.04168027043979891,7.072951725058086e-07,0.1612149610799266,8.098550620047607e-08,2.246507324477065e-05,0.0005062957122396877,0.000170170401000036
oak,10000,fixed_comparison,adaptive-100,fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,fixed_comparison,adaptive-100,fixed,0.0001,9.672677970807343e-16,0.0,1.3732700395566711e-15,0.0,5.122684419745268e-16,0.0,0.0,3.5098178699150597e-19
oak,10000,fixed_comparison,adaptive-100,fixed,0.0002,1.557415866441313e-15,8.713579417825513e-11,2.593921520345449e-15,1.0284741617886945e-09,9.96740108432296e-16,0.0,1.7391142697344624e-19,4.49462532398e-19
oak,10000,fixed_comparison,adaptive-100,fixed,0.0003,1.3677023457868898e-15,1.3898389927820155e-10,3.621384730087435e-15,1.8282243419830872e-09,1.0007312085712244e-15,0.0,4.424497099596593e-19,3.6878538769502e-19
oak,10000,fixed_comparison,adaptive-100,fixed,0.0004,1.390350844791407e-15,1.186762313485722e-10,5.219395220747612e-15,1.3055248588151504e-09,1.010373324408418e-15,0.0,3.225985596212811e-19,5.9642706867005e-19
oak,10000,fixed_comparison,adaptive-100,fixed,0.0005,1.4925779061524787e-15,1.2070671680454524e-10,4.390285229094995e-15,6.19096777772739e-10,1.0068672667718846e-15,0.0,3.3077947496916027e-19,8.5659767559133e-19
oak,10000,fixed_comparison,adaptive-100,fixed,0.0006,1.443892828969011e-15,1.4513446800375598e-10,4.495996320873173e-15,1.9545553328370794e-09,1.0052943953359583e-15,2.7755575615628914e-17,4.849153987476661e-19,7.3932603616268005e-19
oak,10000,fixed_comparison,adaptive-100,fixed,0.0007,1.4100255209202254e-15,1.620803632352798e-10,5.140254672001901e-15,1.9980531595049305e-09,1.0059510024857383e-15,0.0,6.003222730859469e-19,6.5717381015857e-19
oak,10000,fixed_comparison,adaptive-100,fixed,0.0008,1.4717312290736112e-15,1.832576402095978e-10,6.84930814768203e-15,2.9383569176253763e-09,1.0040414603105165e-15,3.521787733787174e-16,7.667544906169773e-19,8.305089053051699e-19
oak,10000,fixed_comparison,adaptive-100,fixed,0.0009,1.5504429645735979e-15,1.613115913354846e-10,5.82515836617058e-15,1.1694499323394939e-09,1.0023647994759756e-15,4.1540741810552243e-16,5.869191858296442e-19,1.11498765435564e-18
oak,10000,fixed_comparison,adaptive-100,fixed,0.001,1.5552794740583578e-15,1.8500780825080343e-10,4.7425718635865574e-15,1.7583821256575099e-09,1.0051195052894454e-15,5.080386868766167e-13,7.724756832030557e-19,9.888705817270099e-19
oak,10000,fixed_comparison,adaptive-100,fixed,0.0011,4.631425138669698e-09,0.0007735484394455299,1.9041290252874766e-08,0.010456281712990958,1.1873648765942633e-10,5.08252094222339e-06,8.976942494826057e-06,0.00017208338999985529
oak,10000,fixed_comparison,adaptive-100,fixed,0.0012,9.071550818518821e-09,0.001251237984683236,5.291708165960532e-08,0.00938253987883814,4.658651592167212e-12,2.7749112310043733e-06,0.0003367337366818046,0.00043932298000015635
oak,10000,fixed_comparison,adaptive-100,fixed,0.0013,1.3485024269040128e-08,0.0019806212536143163,8.087430111713979e-08,0.02660391291292216,2.310895400835541e-10,8.041543759496061e-06,0.0003636667274027616,0.002716098269999634
oak,10000,fixed_comparison,adaptive-100,fixed,0.0014,1.618822256806509e-08,0.003077802755210587,1.0181939856769159e-07,0.029162354437403462,5.963731179905914e-10,5.0292266168261435e-06,0.0002779135968240254,0.0016220161750000184
oak,10000,fixed_comparison,adaptive-100,fixed,0.0015,2.0405990846027064e-08,0.0038299472145363394,1.3744730088037058e-07,0.03922059425278784,1.456151180971173e-09,1.5046376514615822e-05,3.661964443163468e-05,0.000493003599999986
oak,10000,fixed_comparison,adaptive-100,fixed,0.0016,2.6567960534868454e-08,0.004351440176092527,1.4601604554631556e-07,0.06987970486561874,2.9607888284113513e-09,1.5046376497407365e-05,0.0005491044049383831,0.0010054883620000121
oak,10000,fixed_comparison,adaptive-100,fixed,0.0017,2.901856585649357e-08,0.00574193706306473,1.2116002471279923e-07,0.08229191060804882,4.4654264789958106e-09,1.5046376498850655e-05,0.0003187169730682893,0.0007751009310000279
oak,10000,fixed_comparison,adaptive-100,fixed,0.0018,3.579341180955765e-08,0.006051162551092459,2.570817883925981e-07,0.06534684694233014,5.9700641287129326e-09,1.504637649474283e-05,0.0006818316570569305,0.001138215612999982
oak,10000,fixed_comparison,adaptive-100,fixed,0.0019,3.960798386535466e-08,0.007082368854186751,2.2710892798240533e-07,0.07908263263024558,7.474701773334313e-09,1.5046376491190117e-05,2.735508048135049e-05,0.0004837390369999972
oak,10000,fixed_comparison,adaptive-100,fixed,0.002,4.573909250710151e-08,0.007468821425462932,2.6904241275617595e-07,0.060959681751313534,8.979339421208303e-09,1.5046376475535972e-05,0.00015954843174342814,0.0002968355269999945
oak,10000,fixed_comparison,adaptive-100,fixed,0.0021,4.921554176658012e-08,0.008741062815582398,1.941873292721219e-07,0.11036768931901779,1.0483977074069629e-08,1.504637647542495e-05,0.0010078991624984934,0.0005515152030000081
oak,10000,fixed_comparison,adaptive-100,fixed,0.0022,5.463882921039846e-08,0.009034343517408923,3.2055075915510327e-07,0.12508050969626983,1.1988614713757898e-08,1.5046376452887422e-05,0.0015095089085199742,0.001053124949000006
oak,10000,fixed_comparison,adaptive-100,fixed,0.0023,5.9094229811086215e-08,0.009846702555650875,2.632440051260415e-07,0.09843943249910356,1.3493252362607677e-08,1.5046376463323519e-05,0.003345321998594719,0.002888938039000033
oak,10000,fixed_comparison,adaptive-100,fixed,0.0024,6.126609475044453e-08,0.010674460484527809,2.8492320236109725e-07,0.09264240714710555,1.499789001449322e-08,1.504637643545692e-05,0.0008528257126749761,0.00039644175500000434
oak,10000,fixed_comparison,adaptive-100,fixed,0.0025,6.859011874382255e-08,0.010987449511821212,3.4682963889753893e-07,0.08025899143916722,1.6502527654913332e-08,1.5046376412586326e-05,0.0008577145934327568,0.0013140985529999927
oak,10000,fixed_comparison,adaptive-100,fixed,0.0026,7.146441244121974e-08,0.01228212099034629,3.1180504699024336e-07,0.1128560983743755,1.8007165296742902e-08,1.5046376426464114e-05,0.0014335111360084252,0.0009771271760000144
oak,10000,fixed_comparison,adaptive-100,fixed,0.0027,7.42551037159808e-08,0.013142463322248058,4.581801963006606e-07,0.11508240244400184,1.951180294026654e-08,1.5046376409921791e-05,0.00029710989234926766,0.0007534938550000092
oak,10000,fixed_comparison,adaptive-100,fixed,0.0028,7.83738385567271e-08,0.013915822512349702,3.985031747366641e-07,0.15345562129760673,2.101644057718332e-08,1.5046376386829152e-05,0.002792037980531653,0.0023356540180000107
oak,10000,fixed_comparison,adaptive-100,fixed,0.0029,8.82751983113445e-08,0.01296056782952875,4.3336407036162913e-07,0.07833658610508676,2.2521078217447574e-08,1.5046376387162219e-05,0.0022136166312877736,0.0017572326699999974
oak,10000,fixed_comparison,adaptive-100,fixed,0.003,8.996674972922082e-08,0.014717437805907802,3.1521791221678086e-07,0.10839754061444182,2.402571586202831e-08,1.5046376405813966e-05,0.0018359312501502328,0.0013795472869999603
oak,10000,fixed_comparison,adaptive-100,fixed,0.0031,9.286311981452405e-08,0.015412140402423887,4.622956002037215e-07,0.06339563270404361,2.553035350624313e-08,1.504637641180917e-05,0.001272058436821627,0.0017284423970000407
oak,10000,fixed_comparison,adaptive-100,fixed,0.0032,9.100703909298236e-08,0.01722491956376552,4.2201640651495786e-07,0.12586522191611763,2.7034991147828757e-08,1.504637641325246e-05,0.0004065630927712338,4.982086799998342e-05
oak,10000,fixed_comparison,adaptive-100,fixed,0.0033,1.0580105053397795e-07,0.016152283601303694,5.043875066121146e-07,0.05821484586521835,2.8539628786053355e-08,1.5046376410698947e-05,0.00135038554310013,0.0008940015810000035
oak,10000,fixed_comparison,adaptive-100,fixed,0.0034,1.057143130826696e-07,0.017696245990336645,5.3833219298971e-07,0.08285683363968856,3.004426641788116e-08,1.504637636307038e-05,0.0005988137061536947,0.0010551976679999964
oak,10000,fixed_comparison,adaptive-100,fixed,0.0035,1.1733603921220584e-07,0.01699918172913442,5.421187506578508e-07,0.06878501481583549,3.154890405995468e-08,1.504637636262629e-05,0.004482559338137515,0.004938943297000009
oak,10000,fixed_comparison,adaptive-100,fixed,0.0036,1.1869121314198434e-07,0.018114717375093025,3.5946901981376273e-07,0.11451953504471832,3.305354169622772e-08,1.5046376361849134e-05,0.0011230936545644776,0.0006667096950000173
oak,10000,fixed_comparison,adaptive-100,fixed,0.0037,1.218077183971116e-07,0.018696448127304165,4.794450273737372e-07,0.0741866522454456,3.455817933347654e-08,1.504637633464867e-05,0.002205790825461018,0.002662174784999971
oak,10000,fixed_comparison,adaptive-100,fixed,0.0038,1.266576551284681e-07,0.019730275630929165,3.498909891442946e-07,0.09794358343664085,3.6062816963786464e-08,1.5046376247940252e-05,0.0015707309177865336,0.0020271148780000026
oak,10000,fixed_comparison,adaptive-100,fixed,0.0039,1.3374311967170403e-07,0.019711570157144104,3.958765262964138e-07,0.08028638676196541,3.7567454587049075e-08,1.5046376244054471e-05,0.00402494430496822,0.004481328263999995
oak,10000,fixed_comparison,adaptive-100,fixed,0.004,1.356617982977834e-07,0.021097413500468266,5.338727920994879e-07,0.08697507246003158,3.907209221356429e-08,1.5046376274807649e-05,0.001980569417570438,0.0024369533770000062
oak,10000,fixed_comparison,adaptive-100,fixed,0.0041,1.32677160290172e-07,0.022544001140368673,5.102356049613288e-07,0.09354510389606989,4.05767298379111e-08,1.5046376287686236e-05,0.000675146977698271,0.0011315309359999914
oak,10000,fixed_comparison,adaptive-100,fixed,0.0042,1.456972244895833e-07,0.021548721762567856,3.9266853391512233e-07,0.10881149039600267,4.2081367462474754e-08,1.50463762377262e-05,0.00014379413153381426,0.0006001780919999977
oak,10000,fixed_comparison,adaptive-100,fixed,0.0043,1.47004060113971e-07,0.02223786002348444,7.114303441080327e-07,0.10045503446666114,4.3586005086387887e-08,1.5046376240834825e-05,0.0028331141842072582,0.002376730223999979
oak,10000,fixed_comparison,adaptive-100,fixed,0.0044,1.6197937897544303e-07,0.021131939853142035,6.371748826156741e-07,0.07835336352936675,4.5090642708349455e-08,1.5046376241945048e-05,0.00044903982632910067,0.0009054237860000036
oak,10000,fixed_comparison,adaptive-100,fixed,0.0045,1.5308604995879303e-07,0.024634214623071356,6.356415623298695e-07,0.11378019480557681,4.659528033291311e-08,1.504637623728211e-05,0.0041631228796123465,0.004619506839000004
oak,10000,fixed_comparison,adaptive-100,fixed,0.0046,1.52595615263813e-07,0.025110580204867516,4.7117885251979286e-07,0.07274430417657152,4.8099917953139955e-08,1.5046376187655142e-05,0.0017736276497919978,0.0022300116089999933
oak,10000,fixed_comparison,adaptive-100,fixed,0.0047,1.603687754461996e-07,0.026055456053251946,7.143785238916678e-07,0.18605176685197933,4.9604555580305694e-08,1.504637619720306e-05,0.0024811867305704616,0.002024802771000006
oak,10000,fixed_comparison,adaptive-100,fixed,0.0048,1.7362268523423377e-07,0.024275871566459117,6.34873239979683e-07,0.08725941315234642,5.1109193202917784e-08,1.5046376199867595e-05,0.0020857435877027486,0.002542127547999984
oak,10000,fixed_comparison,adaptive-100,fixed,0.0049,1.7123194084004874e-07,0.026299006996102388,6.01076054339289e-07,0.145461909302594,5.2613830820542544e-08,1.5046376138583284e-05,0.008891523696607617,0.009347907651999998
oak,10000,fixed_comparison,adaptive-100,fixed,0.005,1.686528674384284e-07,0.027080287040707484,6.960481093042573e-07,0.09489487490170545,5.411846843187893e-08,1.5046376115823712e-05,0.0018844099267435327,0.0014280259699999687
oak,10000,quality_refinement,adaptive-100,adaptive-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-100,adaptive-10,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-100,adaptive-10,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-100,adaptive-10,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-100,adaptive-10,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-100,adaptive-10,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-100,adaptive-10,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-100,adaptive-10,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-100,adaptive-10,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-100,adaptive-10,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-100,adaptive-10,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,quality_refinement,adaptive-100,adaptive-10,0.0011,4.788497916341307e-10,8.000626651676201e-05,1.99099478570553e-09,0.0011003316170569832,1.2207527740710783e-11,5.254847686986253e-07,1.0725381560383607e-06,1.790527000000708e-05
oak,10000,quality_refinement,adaptive-100,adaptive-10,0.0012,1.4673157532250644e-09,0.00019894433149685197,9.23078682108833e-09,0.0008376938229860683,6.807744527847769e-13,4.294791813019838e-07,5.013696527914058e-05,6.570198999966692e-05
